IPI,UniProt,Name,Intensity,NumPeptides,Fr1,Fr2,Fr3,Fr4,Fr5,Fr6,Fr7,Fr8
IPI00382031,P35545,"Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived) , similar to",5.15165998511929,1,0.4169838894775,0.80868954133025,0.74075136718185,1,0.82887776746073,0.84142366293239,0.68763244893551,0.65330623258231
IPI00387289,Q91ZV9,"Carboxylesterase 3 ",4.8081512890305,5,0.48654936842419,0.88327734676844,0.81324324951009,0.9232784461128,0.84269594451202,0.82960795474109,0.85777092626593,0.73683486497421
IPI00387298,Q922U2,"Keratin complex 2, basic, gene 5 ",4.16803292342667,4,0.32752135728132,0.53991614638424,0.45687207564165,0.60118571320714,0.68768768514936,0.65967971910685,0.43407823743664,0.25703394291473
IPI00387394,O88686,"Spermatid-specific heat shock protein 70 ",4.13591936653237,1,,0.84741421289895,,1,0.86025764537248,,,
IPI00387477,P02762,"Major urinary protein 6 precursor ",5.50160772792339,5,0.52039000245885,0.83809163273232,0.82886854373802,0.83038226671876,0.97908300590952,0.79786793940823,0.81564479887647,0.61439679652872
IPI00387491,Q99K67,"Alpha-aminoadipic semialdehyde synthase, mitochondrial precursor ",3.8987549163942,5,0.11220534905182,0.5827650220692,0.87083638411635,0.73030625416179,0.52556635148766,0.43151145088583,0.2531640326205,0.24975746168915
IPI00387497,Q8R082,"Dipeptidylpeptidase 7 ",2.68989335950192,1,0.67829327081835,0.52629855668263,0.45311827371746,0.46236439594941,0.97204592332021,1,0.6491677920416,0.68785391857469
IPI00387504,Q8R0J2,"Mpdu1 protein ",2.77603646446908,1,0.40091075652352,0.32331933194073,0.54009201556065,0.56155053862632,0.36825860437464,0.53253547949386,1,0.31657577018233
IPI00387528,Q9DBM4,"3-hydroxy-3-methylglutaryl- Coenzyme A synthase 2, full insert sequence ",5.87811072745723,5,0.19858536680791,0.57749425036228,0.8191653408316,1,0.73293383404656,0.34332013934032,0.18924588663251,0.09972049903883
IPI00396671,Q6P542,"ATP-binding cassette, sub-family F (GCN20), member 1 ",4.74553053212502,1,0.46629308119052,1,0.67833588466523,0.63462215127578,0.42298091541229,0.28380006004759,0.18106816095871,0.07278302317999
IPI00396707,Q8VC20,"Serine ",4.51915658480021,4,0.67956992765236,0.56353594059996,0.54626897176885,0.4648526302218,0.44185299344161,0.51198468608157,0.79139626606779,0.69048045116678
IPI00399806,P97351,"40S ribosomal protein S3a ",4.41508307989193,5,0.36602050476639,0.50174858306781,0.80648787856036,0.78171329073104,0.57660127630446,0.43392242444293,0.53659579963512,0.56674920494221
IPI00399900,Q91XH4,"Catechol-O-methyltransferase ",3.89335361773988,3,0.54041295297344,0.48325882658436,0.53600714257741,0.39792642162638,0.38758311630776,0.59084302828526,0.67896870662571,0.80536417906306
IPI00399968,Q9D3B1,"Ptplb protein ",4.08159758897049,1,0.18283459007336,0.94336775254891,0.71166647147113,,1,0.94584902152908,0.6815483436886,0.37699654767342
IPI00400137,Q8R3J7,"RIKEN cDNA 1200011N24 ",4.01253819305285,1,,,,,1,0.52600458452961,0.4879273700985,
IPI00400165,Q7TPP2,"Homogentisate 1, 2-dioxygenase ",4.56428989078723,5,0.81457816510887,0.75606086470157,0.8960743680564,0.72574752603303,0.6207836664416,0.61419250363045,0.54712828259712,0.45509368233735
IPI00400301,P36552,"Coproporphyrinogen III oxidase, mitochondrial precursor ",4.56052032070713,1,0.01963198061891,0.04110457065812,,0.61955557842264,1,0.40279786690801,0.19016359013538,0.04081508687111
IPI00402766,P10159,"Eukaryotic translation initiation factor 5A ",3.60797558449937,2,0.1980526001842,0.7247720449384,0.71037418785183,0.46715079678528,1,0.9218447037629,0.57182948846587,0.82042237115472
IPI00403448,P47962,"60S ribosomal protein L5 ",3.67912982761236,1,0.44598809979703,0.36360652818928,1,0.69840185418182,0.19229027765136,0.12613913507287,0.3722029213956,0.41981700762598
"IPI00403701 ",,"CYP2C50 PROTEIN",4.08574269893377,5,0.16741054205713,0.40815784186426,0.29111978818221,0.30022771393604,0.51199265876366,0.75947899773131,0.75768090455272,0.75164748362024
IPI00403891,,"Ensembl_locations(Chr-bp):5-145097038 ",4.79796720707749,3,0.37052904056735,0.71353368261217,0.68720396246954,0.86363175536828,0.84981806558831,0.89502340866095,0.91646601066834,0.81324826151047
IPI00403933,P05063,"Fructose-bisphosphate aldolase C ",5.10943278991341,1,0.55022623671431,,,1,0.94931727873847,0.79617664147549,0.80935177133493,0.57558974815088
IPI00404116,P19639,"Glutathione S-transferase Mu 3 ",3.87165381477873,2,0.20732406833802,0.0498284904602,0.04654748764383,0.08243538150615,0.05440128800725,0.52198778580875,1,0.58503216153741
IPI00404355,Q8C168,"acyl-Coenzyme A oxidase 1, palmitoyl, full insert sequence ",5.74199334663671,5,0.59362514568317,1,0.81839640855186,0.72063796936778,0.44306158651541,0.30044566132844,0.1647387845436,0.08586230603873
IPI00405136,Q8VCP4,"Cytochrome P450, family 2, subfamily c, polypeptide 40 ",3.43880521372176,5,0.11981772686184,0.3982092619658,0.30164715601667,0.37422200378533,0.59066684539523,0.58300843360549,0.91079741455865,0.73883973144082
IPI00405507,P35980,"60S ribosomal protein L18 ",4.75181573960627,3,0.30961659484801,0.70003510931559,0.8634337608019,0.91822517623322,0.88215235819743,0.57073726804577,0.4801498268551,0.39803863464387
IPI00406302,Q91XC1,"Serpina1a protein ",4.40330761393279,5,0.63727254362637,0.45656233482459,0.43407597896197,0.39214311758631,0.36657964936755,0.41875094345755,0.68556397878702,0.76786033837509
IPI00406442,Q9WUM5,"Succinyl-CoA ligase [GDP-forming] alpha-chain, mitochondrial precursor ",4.37351262457323,5,0.12915905495026,0.60062282381398,0.70182741411071,0.68224241602991,0.51374472121975,0.30164702472036,0.14768744999217,0.05348286670322
IPI00407451,Q811L1,"IQ motif containing GTPase activating protein 2 , similar to",4.00335113828304,1,0.01642632913974,0.02873578722344,0.02081359248726,,0.04073916314325,0.04570814362934,0.18591446312013,1
IPI00407499,P61922,"4-aminobutyrate aminotransferase, mitochondrial precursor ",3.95844143806959,3,0.28536018346154,0.32688027624029,0.71620621753475,0.92678591120486,0.64481968878713,0.11828745702414,0.04259629381976,0.01772322253382
IPI00407572,Q80TT8,"p53-associated parkin-like cytoplasmic protein ",4.04553050456377,1,0.62620465909167,0.50901268751461,0.38104220661493,0.51912212355146,0.33975963548638,0.52043850035782,1,0.67832173965057
IPI00407769,Q8CIU2,"Alcohol dehydrogenase PAN1B-like protein ",4.25684660614772,1,0.70693851166269,0.85893464913822,0.7380379781023,0.03311103984655,0.70728058920151,0.60233813561848,1,0.86725109622385
IPI00408378,P35216,"14-3-3 protein tau ",2.80978941128547,1,0.19145114776382,0.27136421308092,0.67412686827524,0.79094653158756,1,0.63492851650542,0.58558905374071,0.24494862968506
IPI00408421,Q9DBM3,"hydroxysteroid 17-beta dehydrogenase 4, full insert sequence ",4.96719279039504,5,0.6094019431842,1,0.76764282886599,0.56429779629871,0.25899510350555,0.13806883878233,0.07961907964232,0.03725745480809
IPI00408750,,"Ensembl_locations(Chr-bp):15-84271194 ",4.19795321504495,5,0.17778606409706,0.1912753047441,0.29209674849238,0.32867115316042,0.40072912128656,0.59693731225969,0.74053669157502,0.9476980468931
IPI00408769,,"Ensembl_locations(Chr-bp):8-94391630 ",4.88054260548476,5,0.27584949862678,0.6081089738215,0.52602325186367,0.58952818398484,0.6153788434851,0.81585723042168,0.91635020081131,0.76292114536055
IPI00408892,P51150,"Ras-related protein Rab-7 ",3.741619558375,2,0.2033268249323,0.43253654237665,0.27332894647558,0.71597404703514,0.44363104082437,0.57050762488045,0.76344323236997,0.42770626418379
IPI00409250,,"Ensembl_locations(Chr-bp):1-90016209 ",5.13084289143699,5,0.35553252771084,0.8747149300849,0.80682512718285,0.70367205105621,0.60302562902331,0.55489502609353,0.33191146280713,0.41707789196026
IPI00409360,Q8BW35,"acyl-Coenzyme A oxidase 1, palmitoyl, full insert sequence. ",5.71570658149979,5,0.60565950562683,1,0.7710807072383,0.6612534358182,0.39887146287746,0.25884265078146,0.1201178342776,0.06667910698036
IPI00409412,,"Ensembl_locations(Chr-bp):19-40081727 ",4.27953250847691,5,0.18260251258045,0.3402206779415,0.4553903644596,0.30022771393604,0.54467449299851,0.75947899773131,0.76449046941113,0.77555011507024
IPI00409458,Q8CC47,"galactosamine (N-acetyl)-6-sulfate sulfatase, full insert sequence ",2.52948467324091,1,0.25378648976162,0.67033239287211,,1,0.81523659422777,0.86189905789133,0.76795404007247,0.81685311754839
IPI00409800,Q6XVG2,"Cytochrome P450 ",4.24396236850507,5,0.15165069764754,0.43591521557415,0.51701139997182,0.36926100103779,0.66829204787266,0.94936804379235,0.88297170932759,0.72903716284539
IPI00410819,Q8C4P7,"dolichyl-di- phosphooligosaccharide-protein glycotransferase, full insert sequence ",4.61238767889635,1,0.77485472652775,1,0.73176147751796,0.94743975757542,0.5178581886887,0.68316668623914,0.28312408803851,0.34456501076844
IPI00410974,P16632,"40S ribosomal protein S24 ",3.80217623570935,3,0.12164713824862,0.64575425375491,0.36124434479275,0.18168311047554,0.4409410159924,0.36364392302325,0.94026287243991,0.57288658617134
IPI00410981,P11589,"Major urinary protein 2 precursor ",5.22426472388836,5,0.4452677401116,0.59989790599558,0.77922054372925,0.72092145342555,0.90772992209387,0.73976647948215,0.87322920721112,0.75624941333617
IPI00416861,Q8R0P3,"Ugt1a9 protein ",5.17677302745544,5,0.37753305392063,0.93812727894484,0.80682512718285,0.7833328756206,0.67363521884541,0.66471295512998,0.435838834197,0.45808133680633
IPI00420216,Q8VCQ9,"UDP glycosyltransferase 1 family polypeptide A12 ",5.23713385887304,5,0.38650124723653,0.96095765917662,0.74424121998472,0.84399192739842,0.70025691425815,0.67556169601645,0.48136201305155,0.5116316791049
IPI00420357,Q6P5E4,"UDP-glucose ceramide glucosyltransferase-like 1 ",3.34892219909144,2,0.05118057740439,1,0.86748945997798,0.51516783282799,0.74110636126197,0.38732019218832,0.72793338134825,0.72004181992703
IPI00420706,Q6PB66,"Leucine-rich PPR motif-containing protein ",3.05596844295555,1,0.17359041307857,0.43398517581339,0.92802840125155,1,0.81493826685731,0.44516151960584,0.29844708798786,0.14437446389853
IPI00420726,Q96EC0,"RIBOSOMAL PROTEIN S9 , similar to",4.49203024456029,5,0.56511660347651,0.59554488216732,0.8045866943279,0.91362280089295,0.78388235674633,0.77932782316818,0.77825589289919,0.69456079354456
IPI00420744,Q6ZWV7,"ribosomal protein L35, full insert sequence ",5.2431042687223,1,0.6095049760087,1,0.99640704748356,0.57187281990041,0.41253344837548,0.56144012815612,0.54592737366248,0.37224749231135
IPI00420882,Q60597,"Ogdh protein ",3.39735863159443,1,0.13080430656627,0.49996885218241,1,0.83653860300479,0.74936236405223,0.41340605018268,0.17401076316297,0.11327528363423
IPI00420891,Q6I9D0,"Murinoglubulin 4 precursor ",3.02204562248212,1,0.59607478700749,,0.78405265682427,,0.60212684940486,0.81610244450075,1,0.6768011762478
IPI00420949,Q6PHQ5,"Rent1 protein ",3.55650601110377,1,0.60992623542726,1,0.89578871366186,0.93302471754464,,,,
IPI00420970,Q6IFZ9,"Type II keratin Kb37 ",4.70209866958148,1,0.23314351606393,0.50349551077339,0.42905551880337,0.57480750414626,1,0.58557146031068,0.45350130502204,0.27201241194056
IPI00421179,Q6NZJ6,"Eif4g1 protein ",2.91716596689014,1,0.20989311916334,0.33081194269883,0.42211656020537,0.57676802610592,0.43804934315524,0.48425637045242,0.59420182374567,1
IPI00453499,Q8BIJ0,"MITOCHONDRIAL ISOLEUCINE TRNA SYNTHETASE , similar to",3.35002930814185,2,0.32152476346577,0.75916187160185,0.33473772787722,0.64063846529631,0.65397338936066,0.42355238477042,0.38584127531874,0.07277722935535
IPI00453581,Q8BQL0,"unknown EST, full insert sequence ",4.72941927091288,2,0.30378618419674,0.44007557133706,0.95270760641459,0.89175542188095,0.68213505644924,0.52336332289316,0.25400590717826,0.27340823879777
IPI00453630,Q8VC96,"RIKEN cDNA 1300017J02 ",3.72814798186459,1,,0.30545099466512,1,0.01741250376698,,0.06487560128178,,0.10081697231962
IPI00453768,Q9CPR4,"60S ribosomal protein L17 ",4.21764467280694,2,0.40259346343191,1,0.79965414354828,0.6686169063769,0.49102255348929,0.43142465892142,0.41995413240956,0.34948717138246
IPI00453777,Q9D0J2,"ATP SYNTHASE DELTA CHAIN, MITOCHONDRIAL (EC 3.6.3.14) homolog ",4.57268478266267,2,0.41546723536899,0.26542030839378,0.98167479305089,0.97436252238726,0.6289164334681,0.23771274566463,0.14668282838046,0.08422495413593
IPI00453957,Q6PDD0,"Ugt2a1 protein ",3.31532175456426,2,,1,,0.0941512956672,,,,0.00950329844695
IPI00454074,Q7TQD8,"Hspa1a protein ",4.13591936653237,1,,0.84741421289895,,1,0.86025764537248,,,
IPI00454141,Q71KT5,"C-14 sterol reductase ",3.8859894668099,1,0.41099282904386,,,0.80406751712585,,0.81020882674737,0.98908071261567,1
IPI00468433,,"Carboxylesterase 2 , similar to",4.9880362471242,5,0.40367250777754,0.72332254185848,0.65109633218347,0.81638755463809,0.82417662498931,0.9006535555508,0.93450694306268,0.75855188982745
IPI00473763,,"60S RIBOSOMAL PROTEIN L13 , similar to",4.03903718469648,3,0.71896647819096,1,0.62052770587236,0.89896568539428,0.74689163959213,0.61583268148923,0.63451876873904,0.49240610646184
IPI00474241,,"Cis-retinol/3alpha hydroxysterol short-chain dehydrogenase-like , similar to",3.51687337313542,1,0.36633708629736,0.79051557308453,1,0.13242263065471,0.03633041604121,0.07239826989501,0.07339668976775,0.37013667469972
IPI00480429,Q6XL50,"UDP glycosyltransferase 1 family polypeptide A1 ",5.15387403975876,5,0.32804233454418,0.89718396890859,0.80323792320629,0.84399192739842,0.70472962346217,0.63037260899605,0.4740909553373,0.48051942752454
"IPI00551246 ",Q9R137,"Peptidyl-prolyl cis-trans isomerase A (PPIase) (Rotamase) (Cyclophilin A) (Cyclosporin A-binding protein) (SP18) , similar to",4.24492647014027,1,0.49417106271434,,0.50944030346221,0.46811190927934,0.52437238264944,,1,0.55892470234163
IPI00554989,,"Peptidyl-prolyl cis-trans isomerase A (PPIase) (Rotamase) (Cyclophilin A) (Cyclosporin A-binding protein) (SP18) , similar to",4.24492647014027,1,0.49417106271434,,0.50944030346221,0.46811190927934,0.52437238264944,,1,0.55892470234163
IPI00605204,,"cytoplasmic beta-actin , similar to",5.30633527011297,5,0.08236885108778,0.24592974279313,0.38325331962799,0.56286720774258,0.80032722647449,0.82198984851975,1,0.89207231903707
IPI00621028,,"60S RIBOSOMAL PROTEIN L13 , similar to",4.07000877133294,4,0.65726090982097,0.84665460483278,0.69418208246904,0.89117057040006,0.8101687296941,0.61536443744991,0.58170405694423,0.46075926639749
IPI00622786,Q6I9Q4,"Glutamine synthetase ",4.66215723521461,5,0.39774943225956,1,0.55805792667794,0.69546438635653,0.43944348346636,0.43731098046618,0.452969956087,0.31747565489405
IPI00624608,,"60S ribosomal protein , similar to",4.08829256673069,3,0.54637397983057,0.69330920966555,0.90718285177772,0.89982624721267,0.8369100183022,0.59619347151319,0.49494654312081,0.51847776118366
IPI00624966,,"14 KDA PROTEIN",4.13436018498149,1,0.63967194730549,1,0.97829683107159,0.85834292842953,0.36821474525772,0.37421972684166,0.39015611276521,0.23017899832047
"IPI00625088 ",,"SIMILAR TO 40S RIBOSOMAL PROTEIN S29",3.57347882696808,2,0.49306774656144,0.84395881786856,0.48131127985492,0.5348082230257,0.72533127422064,0.6012770148787,0.56766421664541,0.37680440815882
IPI00625830,,"60S RIBOSOMAL PROTEIN L3 (L4) , similar to",4.56081569053084,2,0.6369535234023,1,0.87508219634325,0.26775752466721,0.2351576454986,0.52735499345512,0.59274243418851,0.43384454775823
IPI00626750,Q62452,"UDP-glucuronosyltransferase 1-7 precursor, microsomal ",5.07349628535314,5,0.32629259707506,0.8698358827447,0.76638890303203,0.70367205105621,0.6096259024909,0.57034638249404,0.39760968170899,0.43261423140459
IPI00663431,,"PREDICTED: SIMILAR TO 60S RIBOSOMAL PROTEIN L13A",3.61365744126358,5,0.52118593110653,0.57754984763491,0.54186551137793,0.81613161832471,0.75043652843218,0.48073173331889,0.67711939289141,0.59437224358503
IPI00668274,,"ribosomal protein L6 , similar to",4.63082532189336,4,0.7376377467152,0.96073085758464,0.90076355830655,0.96128599831363,0.84617406007256,0.4940051866497,0.67473335697295,0.57772895604282
IPI00668490,,"heterogeneous nuclear ribonucleoprotein K , similar to",3.8859894668099,1,0.41099282904386,,,0.80406751712585,,0.81020882674737,0.98908071261567,1
IPI00677607,,"glutamine synthetase , similar to",4.51776780205395,5,0.34250205234413,0.86844906475806,0.54169291760512,0.77179317761466,0.55203469326878,0.47796287323149,0.50658009685657,0.42012154404365
