,"Protein.Description","Peptides","PSMs","X113","X114","X115","X116","X117","X118","X119","X121","n113","n114","n115","n116","n117","n118","n119","n121","GOannotation","Training"
"sp|P23116|EIF3A_MOUSE","Eukaryotic translation initiation factor 3 subunit A",9,9,14741.87499,20129.29431,7569.380301,32540.3677,32814.67618,38587.31444,24531.15538,151143.0094,0.0457741073,0.0625022582,0.0235032264,0.1010391339,0.1018908726,0.1198151437,0.0761702116,0.4693050463,"NUC-SKE-COM",
"sp|P37040|NCPR_MOUSE","NADPH--cytochrome P450 reductase",9,9,25885.63551,27716.71001,11264.95288,39859.84671,27656.43501,24094.33936,11342.21328,4753.854351,0.1499973197,0.1606076934,0.0652760771,0.2309725085,0.1602584229,0.1396174462,0.0657237714,0.0275467608,"ERT",
"sp|P51660|DHB4_MOUSE","Peroxisomal multifunctional enzyme type 2",9,9,21748.56911,22197.99275,7897.001732,32426.11205,48135.58382,81438.9765,58548.03859,5715.822537,0.0782018551,0.0798178585,0.0283954398,0.1165953541,0.173082281,0.2928320943,0.2105225961,0.0205525211,"MIT-PER","PER"
"sp|P54071|IDHP_MOUSE","Isocitrate dehydrogenase [NADP], mitochondrial",9,9,16409.13005,18507.27546,13426.78813,70260.19703,274685.834,171720.9398,64002.39634,24886.18103,0.0250942982,0.0283029685,0.0205334363,0.10744813,0.4200739601,0.2626109041,0.0978781457,0.0380581571,"MIT",
"sp|P54276|MSH6_MOUSE","DNA mismatch repair protein Msh6",9,9,6052.153693,7534.25358,2812.248346,12019.5359,15412.23924,127345.2172,33144.71871,66292.78503,0.0223645956,0.0278414169,0.0103921348,0.0444159341,0.0569530311,0.4705802966,0.1224800735,0.2449725175,"NUC","NUC"
"sp|P62702|RS4X_MOUSE","40S ribosomal protein S4, X isoform",9,9,292942.0159,279750.6807,83341.09916,436257.9737,454648.3326,477059.8835,1021536.079,665953.7563,0.0789284169,0.0753742282,0.0224548909,0.1175425489,0.1224975292,0.1285359536,0.2752361257,0.1794303065,"null",
"sp|P97351|RS3A_MOUSE","40S ribosomal protein S3a",9,9,85689.33986,69850.00299,21484.29851,112522.2597,171439.1314,332498.6618,1547000.979,684747.1728,0.0283248836,0.0230891405,0.0071017031,0.0371945905,0.0566697497,0.1099084892,0.5113660895,0.2263453539,"NUC-CYT-RIB",
"sp|Q04447|KCRB_MOUSE","Creatine kinase B-type",9,9,15310.82174,21990.15537,4809.990799,12950.93739,6635.877358,5407.364027,5021.881869,264631.2524,0.0454653162,0.0652995238,0.0142832146,0.0384576657,0.0197051646,0.0160571078,0.0149124228,0.7858195845,"CYT",
"sp|Q07113|MPRI_MOUSE","Cation-independent mannose-6-phosphate receptor",9,9,47065.38878,132588.0683,72076.37576,166179.2415,56703.1315,21432.1286,7760.575814,7874.777354,0.0919821324,0.259123181,0.1408622963,0.3247720117,0.1108176323,0.0418858304,0.0151668632,0.0153900527,"PLM-NUC-LYS-VES",
"sp|Q587J6|LITD1_MOUSE","LINE-1 type transposase domain-containing protein 1",9,9,16563.75627,16935.64595,7451.121455,29595.26282,45450.36958,116626.5329,67602.47314,16948.41058,0.0522230025,0.053395514,0.0234922519,0.0933093592,0.1432980976,0.3677057073,0.2131403085,0.053435759,"null",
"sp|Q6P5E4|UGGG1_MOUSE","UDP-glucose:glycoprotein glucosyltransferase 1",9,9,28016.00561,37145.94099,12730.66358,59146.6005,59004.2734,54849.27837,17635.41948,17784.08521,0.0978512234,0.1297392576,0.0444642617,0.2065807417,0.2060836372,0.1915715275,0.0615950537,0.062114297,"ERT-ERG",
"sp|Q6ZQ08|CNOT1_MOUSE","CCR4-NOT transcription complex subunit 1 (multiple isoforms)",9,9,11095.17481,12319.73103,6918.214598,15081.59516,15137.02683,19669.59887,72595.11972,19980.98108,0.064209138,0.0712957951,0.0400365568,0.0872790417,0.0875998316,0.1138303822,0.4201168654,0.1156323892,"null",
"sp|Q7TN89|RASE_MOUSE","GTPase ERas",9,9,71670.89725,42088.76073,10991.9918,29478.26289,17808.94789,11785.91854,8192.926117,7727.926474,0.3588108368,0.2107117957,0.0550299484,0.1475790116,0.0891581345,0.0590046372,0.0410167975,0.0386888384,"PLM",
"sp|Q8BFR5|EFTU_MOUSE","Elongation factor Tu, mitochondrial (multiple isoforms)",9,9,24699.22469,28589.38241,19640.08366,103737.8203,418931.8051,246510.4961,133135.2205,8737.023068,0.0251013214,0.0290548098,0.0199598189,0.1054266438,0.425751901,0.25052362,0.1353026257,0.0088792594,"MIT",
"sp|Q8BH04|PCKGM_MOUSE","Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",9,9,13467.01162,16419.92208,6940.188542,31295.75111,86849.25996,55808.92676,18480.28302,10043.01503,0.0562756639,0.0686152238,0.0290015134,0.1307780241,0.3629238541,0.233213165,0.0772250166,0.0419675392,"MIT",
"sp|Q8BK67|RCC2_MOUSE","Protein RCC2",9,9,7922.587653,8844.792035,3981.757523,15125.01278,18482.03222,83570.89468,45525.16345,25588.45608,0.0378997381,0.0423113403,0.0190477624,0.0723543934,0.0884135603,0.3997828945,0.2177813422,0.1224089688,"NUC-SKE",
"sp|Q8BMF4|ODP2_MOUSE","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",9,9,45073.40581,48858.28107,17404.19688,122828.8209,431576.7144,272754.7646,67960.1677,10642.45764,0.0443156608,0.0480369072,0.0171116088,0.120763902,0.4243213251,0.2681693875,0.0668176652,0.0104635435,"MIT",
"sp|Q8CGK3|LONM_MOUSE","Lon protease homolog, mitochondrial",9,9,26459.32835,26702.84357,15707.15989,67838.25442,246584.767,158043.8088,47551.92112,11917.31142,0.0440397649,0.0444450796,0.0261435068,0.1129121926,0.41042369,0.2630532452,0.079146961,0.0198355599,"null",
"sp|Q925I1|ATAD3_MOUSE","ATPase family AAA domain-containing protein 3 (multiple isoforms)",9,9,11105.72967,12928.49247,9629.545857,27858.32996,83357.43541,55699.1667,14054.88091,5106.135764,0.050540384,0.0588354835,0.0438225096,0.1267787652,0.3793462404,0.2534779216,0.0639614955,0.0232372001,"MIT",
"sp|Q99JY0|ECHB_MOUSE","Trifunctional enzyme subunit beta, mitochondrial",9,9,10594.86887,13557.79409,5386.781984,41143.60689,146188.8979,105317.8943,20016.49059,6246.640259,0.0304054482,0.0389085331,0.0154591362,0.1180750628,0.4195369488,0.3022442105,0.0574438792,0.0179267813,"MIT",
"sp|Q9CZ13|QCR1_MOUSE","Cytochrome b-c1 complex subunit 1, mitochondrial",9,9,36216.23928,40160.60476,13499.03573,163029.8948,701367.4352,447962.2513,100783.245,14885.25967,0.0238593746,0.0264579352,0.008893208,0.1074046175,0.4620631153,0.2951189676,0.066396325,0.0098064568,"null",
"sp|Q9R0P5|DEST_MOUSE","Destrin",9,9,187327.2707,192158.3544,37960.4063,183948.2833,74155.56525,21007.8917,9149.136485,230198.7471,0.2001561478,0.2053180824,0.0405600779,0.1965457547,0.0792340177,0.0224465913,0.0097757038,0.2459636244,"SKE",
"sp|Q9WTI7|MYO1C_MOUSE","Myosin-Ic (multiple isoforms)",9,9,170484.2026,187654.0172,26282.64165,130715.8176,61601.86954,50624.98395,18281.57694,21102.55385,0.2556952382,0.2814468314,0.0394191732,0.1960499073,0.0923915792,0.075928251,0.0274190341,0.0316499855,"NUC-SKE",
"sp|Q9Z110|P5CS_MOUSE","Delta-1-pyrroline-5-carboxylate synthase (multiple isoforms)",9,9,35663.2459,30394.90795,14900.28633,46066.66245,125990.7597,78171.00434,36504.57196,24786.76531,0.090866819,0.0774435565,0.0379646212,0.1173738108,0.3210133924,0.1991728548,0.0930104439,0.0631545015,"MIT",
"sp|O88477|IF2B1_MOUSE","Insulin-like growth factor 2 mRNA-binding protein 1",8,8,102022.5037,75957.95692,39748.62218,103085.6073,113854.054,186154.4132,498911.3788,171465.993,0.0790136787,0.0588273899,0.0307842363,0.0798370237,0.0881768954,0.1441715744,0.3863934126,0.132795789,"NUC",
"sp|O88569|ROA2_MOUSE","Heterogeneous nuclear ribonucleoproteins A2/B1 (multiple isoforms)",8,8,24042.92852,20250.2101,6903.129375,22031.85676,21213.42805,59805.98882,185393.8856,51776.1485,0.0614252655,0.0517355667,0.0176362274,0.0562873466,0.0541964116,0.1527933147,0.4736473196,0.1322785478,"NUC","NUC"
"sp|P05201|AATC_MOUSE","Aspartate aminotransferase, cytoplasmic",8,8,23737.67576,28268.01467,5624.289196,17194.66197,11077.22714,7520.800349,6006.707156,370827.6858,0.0504780846,0.0601118345,0.0119600313,0.0365643886,0.0235556848,0.0159929557,0.0127732418,0.7885637787,"CYT",
"sp|P05202|AATM_MOUSE","Aspartate aminotransferase, mitochondrial",8,8,28235.53745,28176.99487,7319.881933,53918.42538,175904.3889,111090.562,32297.01392,7770.747414,0.0634915157,0.0633598746,0.0164597681,0.1212430454,0.3955453756,0.2498025112,0.0726243079,0.0174736016,"PLM-MIT",
"sp|P06151|LDHA_MOUSE","L-lactate dehydrogenase A chain",8,8,64355.08151,63498.76876,27095.75684,52199.96848,26762.39357,17450.4611,12831.6343,544421.9042,0.0795867062,0.0785277205,0.0335088075,0.0645547089,0.0330965435,0.0215806536,0.0158686383,0.6732762216,"MIT-CYT",
"sp|P11499|HS90B_MOUSE","Heat shock protein HSP 90-beta",8,8,24964.50252,24238.33082,5615.982827,17019.11887,9525.88082,7645.294297,3712.655178,179898.2472,0.0915725236,0.0889088464,0.0206000388,0.062427988,0.0349419719,0.028043775,0.0136184249,0.6598864314,"MIT-MEL",
"sp|P11688|ITA5_MOUSE","Integrin alpha-5",8,8,109435.2687,77834.60382,16817.11717,56231.17362,30474.01143,20828.97806,14125.53394,9882.447916,0.3260600985,0.2319065772,0.0501062495,0.1675396079,0.0907966809,0.0620595053,0.0420867335,0.0294445473,"PLM","PLM"
"sp|P13864|DNMT1_MOUSE","DNA (cytosine-5)-methyltransferase 1 (multiple isoforms)",8,8,11607.0525,9960.606762,6323.87269,12711.29355,13358.89393,99903.47836,27833.08185,14122.4035,0.0592738842,0.0508659586,0.032294202,0.0649129262,0.0682200354,0.5101783773,0.1421355569,0.0721190595,"NUC",
"sp|P14211|CALR_MOUSE","Calreticulin",8,8,205563.6478,361324.2848,95634.15222,1127983.967,920964.2312,716789.9868,125745.7022,57288.03494,0.0569224348,0.1000539652,0.0264819624,0.312348971,0.2550233322,0.1984856357,0.0348201232,0.0158635754,"ERT-ECM-RIB",
"sp|P20060|HEXB_MOUSE","Beta-hexosaminidase subunit beta",8,8,359597.6397,447678.2423,272118.9657,615507.0153,272608.6448,90363.64286,57632.87518,37453.32187,0.1670247388,0.2079361298,0.1263929296,0.2858886909,0.1266203742,0.0419718101,0.0267691299,0.0173961968,"LYS","LYS"
"sp|P26039|TLN1_MOUSE","Talin-1",8,8,25251.80328,27291.97795,14269.34006,40575.59796,35446.72072,38078.16474,19132.37121,22124.10318,0.1136597844,0.1228427251,0.0642271008,0.1826330446,0.1595476802,0.1713919574,0.086115877,0.0995818306,"PLM-SKE",
"sp|P29341|PABP1_MOUSE","Polyadenylate-binding protein 1",8,8,31025.47199,29955.40677,9262.425363,45074.12441,53455.42294,71810.04537,157520.3177,68098.46695,0.0665494639,0.06425418,0.0198678506,0.0966837448,0.1146615833,0.1540321458,0.3378802007,0.1460708308,"NUC",
"sp|P29758|OAT_MOUSE","Ornithine aminotransferase, mitochondrial",8,8,5472.428102,7364.580858,3179.122012,22721.60401,107913.0284,71624.9165,27256.82065,4842.182688,0.0218569547,0.0294142393,0.012697458,0.0907504054,0.4310061505,0.2860709221,0.1088641244,0.0193397456,"MIT",
"sp|P46935|NEDD4_MOUSE","E3 ubiquitin-protein ligase NEDD4",8,8,104896.675,105928.3488,22517.67342,72253.53105,36822.33975,26535.53068,14246.4364,309662.4349,0.1513959896,0.1528849908,0.0324994615,0.1042825698,0.053145198,0.038298382,0.020561694,0.4469317142,"PLM-CYT",
"sp|P47962|RL5_MOUSE","60S ribosomal protein L5",8,8,16053.20608,24327.71717,1377.310384,37325.99223,32193.61752,35471.6802,37250.31705,33966.84002,0.0736498167,0.1116120918,0.0063189033,0.1712463213,0.1476997192,0.1627390026,0.1708991344,0.1558350107,"NUC-RIB",
"sp|P50580|PA2G4_MOUSE","Proliferation-associated protein 2G4",8,8,50187.25394,45420.1722,16068.50232,61734.77653,61006.54515,76412.11857,275922.959,106294.0937,0.072415429,0.065536984,0.0231853189,0.0890774047,0.0880266361,0.1102554118,0.3981305588,0.1533722568,"NUC",
"sp|P51150|RAB7A_MOUSE","Ras-related protein Rab-7a",8,8,104074.1056,186952.3874,59158.17005,313949.4663,150907.6029,88523.10395,21146.16127,121355.98,0.0994908623,0.1787193281,0.0565529467,0.3001236757,0.1442618935,0.0846246998,0.020214921,0.1160116729,"GOL-LYS-END-VES-MEL",
"sp|P62806|H4_MOUSE","Histone H4",8,8,110465.2616,117227.9727,32112.40533,328463.7354,487463.2293,5357349.095,1741858.14,238706.1574,0.0131292975,0.0139330764,0.0038167051,0.0390394052,0.0579372165,0.6367452466,0.2070277429,0.0283713098,"NUC","NUC"
"sp|P67778|PHB_MOUSE","Prohibitin",8,8,52579.72932,69008.9209,45588.7455,282161.973,1159672.122,678264.8431,258984.2279,4980.831447,0.0206094686,0.0270491538,0.0178692403,0.1105979127,0.4545520957,0.2658567884,0.1015130237,0.0019523168,"MIT",
"sp|P84099|RL19_MOUSE","60S ribosomal protein L19",8,8,166459.5817,219077.883,54619.51515,401415.562,402191.3967,396829.6833,522309.1785,314824.6242,0.0671823624,0.0884188797,0.0220441985,0.162009573,0.1623226965,0.1601587323,0.2108017102,0.1270618475,"RIB",
"sp|Q501J6|DDX17_MOUSE","Probable ATP-dependent RNA helicase DDX17 (multiple isoforms)",8,8,21130.25335,21699.42479,7261.908785,34058.82144,31085.2547,46096.95743,116724.5324,74919.48665,0.0598630362,0.0614755266,0.020573341,0.0964902989,0.0880660396,0.130594924,0.3306862815,0.2122505522,"NUC",
"sp|Q61391|NEP_MOUSE","Neprilysin",8,8,21297.0839,23990.53815,3888.730403,11823.37518,5425.334835,3357.151752,2259.126862,2098.807241,0.287254401,0.3235836277,0.052451074,0.1594733144,0.0731767464,0.0452811578,0.0304710324,0.0283086464,"PLM-VES",
"sp|Q7TMK9|HNRPQ_MOUSE","Heterogeneous nuclear ribonucleoprotein Q (multiple isoforms)",8,8,21524.46089,17451.51227,5049.907892,20227.36004,21997.23679,37150.95653,75746.2708,52864.68867,0.0854103267,0.069248627,0.0200383315,0.0802633542,0.0872863293,0.1474171804,0.3005656572,0.2097701937,"NUC",
"sp|Q8BH95|ECHM_MOUSE","Enoyl-CoA hydratase, mitochondrial",8,8,17269.77889,18352.95037,8553.066598,27561.88163,78847.22836,49981.325,16973.30885,9684.290013,0.0760033792,0.0807703593,0.0376415916,0.1212983764,0.3470024621,0.2199651553,0.0746986303,0.0426200457,"MIT",
"sp|Q8BSY0|ASPH_MOUSE","Aspartyl/asparaginyl beta-hydroxylase",8,8,8646.004815,12165.97818,3982.991743,24320.9033,20137.03159,21829.14456,5481.55187,2790.582106,0.0870220468,0.1224505822,0.0400888157,0.2447899152,0.2026792424,0.2197103611,0.0551718249,0.0280872116,"ERT",
"sp|Q8VDD5|MYH9_MOUSE","Myosin-9",8,8,7159.518414,7058.066443,7642.196773,10339.39814,14384.29805,27854.96942,10738.33498,20581.64409,0.0676969076,0.0667376273,0.0722608783,0.0977642964,0.1360108934,0.2633829794,0.1015364482,0.1946099692,"PLM-NUC-CYT-SKE",
"sp|Q8VDJ3|VIGLN_MOUSE","Vigilin",8,8,25304.73867,25000.12264,9038.411604,42593.85074,51971.85823,52455.77539,50501.35517,18028.0352,0.0920526642,0.090944543,0.0328796072,0.1549463716,0.1890613484,0.1908217248,0.1837120055,0.0655817352,"NUC",
"sp|Q99LF4|RTCB_MOUSE","tRNA-splicing ligase RtcB homolog",8,8,17528.7505,18555.12879,5017.653308,22156.75498,20391.7318,26596.06867,46625.00317,36017.75782,0.0908748774,0.0961959641,0.026013185,0.1148679931,0.1057175254,0.137882873,0.2417195364,0.1867280457,"null",
"sp|Q9CW03|SMC3_MOUSE","Structural maintenance of chromosomes protein 3",8,8,6749.463079,7768.429124,2178.416134,9201.283294,9491.399299,37844.49721,19257.24412,16374.27863,0.0619984605,0.0713583645,0.0200102505,0.0845201155,0.0871850305,0.3476277355,0.176891032,0.1504090111,"NUC",
"sp|Q9CZW5|TOM70_MOUSE","Mitochondrial import receptor subunit TOM70",8,8,10066.7811,11316.59639,6532.754288,25988.05633,68456.33607,50393.2502,21752.27044,3960.000943,0.0507229388,0.0570203147,0.0329162314,0.1309445967,0.344927193,0.2539137111,0.1096019743,0.01995304,"MIT",
"sp|Q9D0R2|SYTC_MOUSE","Threonyl-tRNA synthetase, cytoplasmic",8,8,5398.322993,6905.685588,3294.945992,5716.700517,3801.198727,4746.252938,3797.690002,35838.57424,0.0776744151,0.0993632818,0.0474097239,0.0822554281,0.0546940019,0.0682920273,0.0546435162,0.5156676057,"null",
"sp|Q9DBG6|RPN2_MOUSE","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2",8,8,35610.40082,45372.13234,13660.34115,94767.50469,109329.8223,98666.23507,30670.73705,23358.83025,0.0788825006,0.1005062334,0.0302597512,0.2099245606,0.242182328,0.2185608464,0.0679403876,0.0517433923,"ERT",
"sp|Q9JKF1|IQGA1_MOUSE","Ras GTPase-activating-like protein IQGAP1",8,8,31464.46089,32699.10754,14035.14997,25203.76218,14850.6378,9578.913983,7575.178653,26370.89957,0.1944914598,0.2021231885,0.0867555562,0.1557921655,0.091796336,0.0592101981,0.046824497,0.1630065988,"PLM",
"sp|Q9Z0U1|ZO2_MOUSE","Tight junction protein ZO-2",8,8,78340.41089,61571.44032,23308.0923,51748.21102,37176.86185,31570.89342,26774.65659,17523.43785,0.238832519,0.1877097914,0.0710582231,0.1577622002,0.1133392519,0.0962486144,0.0816265655,0.0534228345,"PLM-NUC",
"tr|E9Q7L0|E9Q7L0_MOUSE","Uncharacterized protein",8,8,3608.174229,4631.795869,1395.497845,7156.748862,25895.6787,16514.86677,5265.281768,2295.140833,0.0540443694,0.0693764966,0.020902206,0.1071960374,0.3878736275,0.2473648733,0.0788650478,0.0343773419,"null",
"tr|Q5CZY9|Q5CZY9_MOUSE","Rps16 protein",8,8,35606.23097,34397.94481,10619.13463,66013.75933,68978.77762,74563.78403,158396.8309,90465.09605,0.0660547047,0.0638131593,0.0197000296,0.1224650647,0.1279656022,0.1383265963,0.2938490149,0.1678258284,"null",
"sp|A2AQ25|SKT_MOUSE","Sickle tail protein (multiple isoforms)",7,7,41357.67009,38650.79524,13492.6981,36037.30448,29670.11747,29017.22596,20440.79457,10208.94426,0.1889551851,0.1765879981,0.0616455245,0.164647465,0.1355570206,0.1325740858,0.0933900317,0.0466426892,"null",
"sp|O35435|PYRD_MOUSE","Dihydroorotate dehydrogenase (quinone), mitochondrial",7,7,11744.74427,17045.37872,4434.700357,23712.41072,53756.70148,42139.92122,13792.41204,12136.74922,0.0657000782,0.0953518178,0.0248077058,0.1326471827,0.300714891,0.2357306432,0.077154728,0.0678929532,"MIT",
"sp|O54734|OST48_MOUSE","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit",7,7,79708.19031,90077.03304,41138.56112,189910.3138,159564.6168,152773.6344,45259.03687,14525.41096,0.1031211454,0.1165356633,0.0532223292,0.2456933097,0.206434069,0.1976483484,0.0585531262,0.0187920088,"ERT","ERT"
"sp|O88307|SORL_MOUSE","Sortilin-related receptor",7,7,18370.65947,35437.41556,17125.63658,38094.2722,15389.4843,9810.824385,6627.705388,15681.88122,0.1173560008,0.2263823668,0.1094025081,0.2433549785,0.0983115677,0.0626738042,0.0423393074,0.1001794665,"null",
"sp|P08003|PDIA4_MOUSE","Protein disulfide-isomerase A4",7,7,95174.74522,100553.4415,71117.51625,182303.4228,163134.0661,127150.2996,61405.80022,18864.88647,0.1161086496,0.1226704025,0.0867599777,0.2224014805,0.1990157797,0.1551173008,0.0749121474,0.0230142617,"ERT-MEL",
"sp|P11983|TCPA_MOUSE","T-complex protein 1 subunit alpha (multiple isoforms)",7,7,21713.39501,21738.29477,3630.812404,18879.18129,15271.15909,35537.46843,18579.57182,77166.954,0.1021725871,0.1022897531,0.0170848224,0.0888361674,0.0718585846,0.1672218962,0.0874263522,0.3631098371,"COM",
"sp|P14869|RLA0_MOUSE","60S acidic ribosomal protein P0",7,7,70720.23986,56795.8889,19662.63931,105273.1995,130629.123,134844.1873,304521.5543,74522.67957,0.0788435269,0.0633197541,0.0219211902,0.1173654156,0.1456338496,0.1503330777,0.3395004516,0.0830827342,"NUC-RIB",
"sp|P17426|AP2A1_MOUSE","AP-2 complex subunit alpha-1 (multiple isoforms)",7,7,22968.61657,17160.91278,3693.943044,22225.10859,19476.79713,16033.31362,5942.149567,4817.125535,0.2044963706,0.1527886701,0.0328882649,0.1978766997,0.1734076718,0.1427493221,0.0529047109,0.04288829,"PLM-VES",
"sp|P17751|TPIS_MOUSE","Triosephosphate isomerase",7,7,26629.12606,38739.58163,5950.135375,23431.06689,17188.32665,13930.06419,9588.401404,524940.1301,0.0403229161,0.0586610652,0.0090099393,0.0354802836,0.02602727,0.0210934752,0.0145191511,0.7948858995,"null",
"sp|P21995|EMB_MOUSE","Embigin",7,7,219336.8055,177622.2282,22362.95751,135721.7794,84081.68577,55731.1058,11124.01226,3584.318859,0.3091145117,0.2503255585,0.0315164374,0.1912746539,0.1184975279,0.0785426482,0.0156772303,0.0050514321,"null",
"sp|P32507|PVRL2_MOUSE","Poliovirus receptor-related protein 2 (multiple isoforms)",7,7,116170.9867,112007.1647,19637.18411,77235.32915,31303.15,20803.74588,5550.956065,10215.68551,0.2956574985,0.2850604877,0.0499770287,0.1965654667,0.0796671466,0.0529459518,0.0141272949,0.0259991252,"PLM",
"sp|P35700|PRDX1_MOUSE","Peroxiredoxin-1",7,7,178694.4573,148333.2999,22481.25486,141147.1454,121514.8082,425820.2971,320523.4208,220806.9494,0.1131463367,0.0939221605,0.014234754,0.0893720079,0.0769411408,0.2696222785,0.2029500604,0.1398112612,"MIT-MEL",
"sp|P47877|IBP2_MOUSE","Insulin-like growth factor-binding protein 2",7,7,46856.65007,61849.91465,21240.79276,93430.01299,69851.62314,48932.41325,15495.26052,7318.045716,0.128383278,0.1694635613,0.0581979847,0.2559903731,0.1913875691,0.1340706945,0.0424557098,0.0200508294,"ECM",
"sp|P50247|SAHH_MOUSE","Adenosylhomocysteinase",7,7,3971.769308,3694.998798,1686.90129,2950.112621,2343.248965,1986.733622,1479.01688,68322.29566,0.0459508968,0.0427488344,0.0195163971,0.0341309653,0.0271099309,0.0229852704,0.017111304,0.7904464011,"MEL","CYT"
