Protein.ID,Protein.Description,Peptides,PSMs,X113,X114,X115,X116,X117,X118,X119,X121,n113,n114,n115,n116,n117,n118,n119,n121,GOannotation,Training
sp|Q9DC61|MPPA_MOUSE,Mitochondrial-processing peptidase subunit alpha,4,4,3821.017921,4263.775716,777.7817032,8088.143915,27499.21259,19123.89821,4142.595515,804.2085322,0.055764486,0.062226157,0.011351058,0.118039537,0.401327468,0.279096924,0.060457635,0.011736735,MIT,MIT
sp|Q9JKR6|HYOU1_MOUSE,Hypoxia up-regulated protein 1,4,4,8294.054964,8964.463212,4089.900165,14496.49001,13088.38051,9805.957114,3565.574629,10388.55231,0.114096439,0.123318851,0.056262352,0.199419692,0.180049157,0.134894788,0.049049514,0.142909207,ERT,
sp|Q9QXX4|CMC2_MOUSE,Calcium-binding mitochondrial carrier protein Aralar2,4,4,13545.76664,17521.58519,6676.57055,62690.8153,247974.6761,155896.8014,39429.49746,8532.81431,0.024527501,0.031726568,0.012089355,0.113515097,0.449011059,0.282284421,0.071395518,0.015450481,MIT,
tr|Q5CZY9|Q5CZY9_MOUSE,Rps16 protein,4,4,20270.07431,21596.04505,4438.72476,43002.15077,43907.794,47591.17021,71885.77852,62341.68533,0.064342615,0.0685516,0.014089695,0.136500281,0.139375034,0.151067051,0.228184609,0.197889115,RIB,
sp|O35435|PYRD_MOUSE,"Dihydroorotate dehydrogenase (quinone), mitochondrial",3,3,5498.9123,5415.148862,815.8736055,12355.3624,31265.75866,23037.56532,3734.030369,1271.303996,0.065938979,0.064934549,0.009783366,0.14815657,0.374916365,0.276249821,0.044775792,0.015244558,MIT,
sp|O35682|MYADM_MOUSE,Myeloid-associated differentiation marker,3,3,33385.1891,33572.48563,5500.4042,20375.64698,10533.08884,8096.405747,2054.694006,1218.272754,0.290973492,0.292605903,0.047939576,0.177586928,0.091802674,0.070565407,0.017907986,0.010618034,null,
sp|O54734|OST48_MOUSE,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,3,3,79652.78471,103133.6414,25812.10195,190613.3887,161045.9076,157482.7359,32254.91464,16814.78029,0.103875482,0.134496951,0.033661655,0.248579603,0.210020545,0.2053738,0.04206375,0.021928215,ERT,ERT
sp|O55143|AT2A2_MOUSE,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 (multiple isoforms),3,3,55195.75034,44499.40279,10859.831,27289.26112,14012.10008,13648.87909,4993.902424,4068.281654,0.316185884,0.254912433,0.062209957,0.156325063,0.080267561,0.078186869,0.028607301,0.023304932,null,
sp|O70318|E41L2_MOUSE,Band 4.1-like protein 2,3,3,126568.073,95529.10785,12625.81051,64446.18222,26578.6644,15689.6818,4821.705581,6707.262609,0.358583824,0.270646396,0.035770564,0.182584422,0.075300816,0.044450911,0.013660519,0.019002548,SKE,
sp|O88307|SORL_MOUSE,Sortilin-related receptor,3,3,10841.35737,21599.9682,13303.96763,21374.1435,8259.461976,4084.603905,2668.630496,6645.669346,0.122117884,0.243303704,0.149856915,0.240759998,0.093035215,0.046009293,0.030059659,0.074857331,PLM-VES,
sp|O89079|COPE_MOUSE,Coatomer subunit epsilon,3,3,5018.062683,5623.937872,2159.011816,12454.28564,8303.97347,7148.434867,2567.321799,4280.541152,0.105519979,0.118260342,0.045399768,0.261889108,0.174616214,0.150317512,0.053985723,0.090011353,VES,
sp|P08249|MDHM_MOUSE,"Malate dehydrogenase, mitochondrial",3,3,19233.18281,26377.33957,10182.15918,151769.4032,588767.2826,298350.2772,77463.24793,4723.1186,0.016342712,0.022413205,0.008651927,0.128960648,0.50028404,0.253512528,0.065821637,0.004013302,MIT,
sp|P09103|PDIA1_MOUSE,Protein disulfide-isomerase,3,3,47762.54224,112924.8974,25747.51933,304513.825,253285.5114,197171.3259,25236.95695,13918.45318,0.048709403,0.115163558,0.026257947,0.310550609,0.258306728,0.201080116,0.025737263,0.014194377,PLM-ERT-MEL,ERT
sp|P09242|PPBT_MOUSE,"Alkaline phosphatase, tissue-nonspecific isozyme",3,3,262042.3162,221617.7563,31765.78351,129008.3429,61354.99467,26176.10542,7879.943261,5197.520175,0.351714464,0.297456425,0.042636188,0.173155622,0.082350971,0.035133695,0.010576498,0.006976137,XXX,
sp|P11499|HS90B_MOUSE,Heat shock protein HSP 90-beta,3,3,11238.23586,12978.14079,1507.63148,9472.477774,4606.657419,4029.338988,1203.972974,93290.77151,0.081243846,0.093822027,0.010899022,0.068478766,0.033302608,0.029129038,0.008703803,0.674420891,MIT-MEL,
sp|P11688|ITA5_MOUSE,Integrin alpha-5,3,3,138382.2963,106467.9324,15254.20498,73582.23694,41563.79457,23240.40038,7051.914238,7937.867668,0.334676598,0.257491936,0.036892186,0.177958116,0.100521741,0.056206743,0.017055004,0.019197676,PLM,PLM
sp|P11983|TCPA_MOUSE,T-complex protein 1 subunit alpha (multiple isoforms),3,3,29075.77131,26448.6108,4438.950855,24252.20039,16459.43898,43311.37263,29437.76814,167370.7235,0.085317523,0.077608602,0.013025288,0.071163638,0.048297208,0.127089287,0.086379736,0.491118719,COM,
sp|P12382|K6PL_MOUSE,"6-phosphofructokinase, liver type",3,3,6417.754965,6017.55985,2696.075796,5963.181713,5127.20013,10446.54829,12782.57863,22697.06513,0.088952682,0.083405816,0.037368702,0.082652113,0.07106507,0.144793389,0.177171715,0.314590513,null,
sp|P12787|COX5A_MOUSE,"Cytochrome c oxidase subunit 5A, mitochondrial",3,3,30544.69069,41444.18255,8108.536847,164265.9388,631970.292,395832.8899,64454.8727,5532.837178,0.022757959,0.030878852,0.006041434,0.122389763,0.470862642,0.294923547,0.048023447,0.004122356,MIT,
sp|P12970|RL7A_MOUSE,60S ribosomal protein L7a,3,3,3909.982114,3895.046766,768.2533366,6751.39331,5863.006302,6055.084521,7606.9143,5148.075079,0.097755038,0.097381633,0.019207411,0.168794303,0.146583382,0.151385607,0.190183528,0.128709098,RIB,
sp|P14206|RSSA_MOUSE,40S ribosomal protein SA,3,3,86810.55003,88611.27524,14160.21554,107113.038,85926.4074,97477.55848,146634.6445,172048.083,0.108678682,0.110933021,0.017727264,0.134095496,0.107571818,0.122032778,0.183572848,0.215388093,RIB,
sp|P14602|HSPB1_MOUSE,Heat shock protein beta-1 (multiple isoforms),3,3,81136.56538,80165.75989,13446.311,56235.45344,30267.77716,21692.34825,7999.072312,620219.2704,0.0890473,0.087981842,0.014757313,0.061718354,0.033218855,0.023807331,0.008778974,0.680690032,PLM-NUC-SKE-PSO,
sp|P17809|GTR1_MOUSE,"Solute carrier family 2, facilitated glucose transporter member 1",3,3,785377.1711,612993.0306,97658.16727,465448.0555,260780.4829,188658.6934,33972.16455,9261.798153,0.320020093,0.249778188,0.039793079,0.189657575,0.106261039,0.076873348,0.013842744,0.003773934,PLM-MEL,
sp|P22892|AP1G1_MOUSE,AP-1 complex subunit gamma-1,3,3,997.3403332,2794.9779,1825.096785,8038.708665,3390.224515,1080.159784,1042.806627,1099.52211,0.049205603,0.137895329,0.090044476,0.396604343,0.167262905,0.053291652,0.051448765,0.054246927,PLM-GOL-VES,LYS
sp|P24369|PPIB_MOUSE,Peptidyl-prolyl cis-trans isomerase B,3,3,157111.4633,209843.8702,51600.40004,510431.9043,386316.8323,287267.1703,69101.32843,7205.978665,0.093581174,0.124990471,0.030735033,0.304031393,0.230104042,0.171106541,0.041159208,0.004292137,ERT,
sp|P26040|EZRI_MOUSE,Ezrin,3,3,260226.6154,287804.9688,34984.37264,168724.6818,74768.18269,60780.51514,24851.65374,35843.87675,0.274505031,0.303596586,0.036903936,0.177982463,0.07887065,0.064115491,0.026215243,0.0378106,PLM,
sp|P29341|PABP1_MOUSE,Polyadenylate-binding protein 1,3,3,7731.466546,7923.355928,3833.094351,15126.24875,19242.43009,22416.94699,89502.76975,24444.18766,0.04064476,0.041653533,0.020150795,0.079519551,0.101158551,0.117847167,0.470521157,0.128504486,NUC,
sp|P30416|FKBP4_MOUSE,Peptidyl-prolyl cis-trans isomerase FKBP4,3,3,5144.66437,6278.827685,762.0425029,4302.01048,2319.331064,3284.708301,1985.13745,69318.34617,0.055084968,0.067228686,0.008159344,0.046062502,0.02483355,0.03517004,0.021255271,0.742205639,NUC-CYT-SKE,
sp|P32037|GTR3_MOUSE,"Solute carrier family 2, facilitated glucose transporter member 3",3,3,567973.82,768445.5788,98546.97729,619345.8857,337407.3563,225751.3754,42495.25008,4.703452481,0.213526325,0.288892471,0.03704814,0.232839342,0.126846256,0.084869865,0.015975832,1.77E-06,PLM-VES,
sp|P35293|RAB18_MOUSE,Ras-related protein Rab-18,3,3,80890.40197,92501.05106,23269.08209,116211.3006,79919.39584,45559.08485,13042.2071,9421.762797,0.175537965,0.200733905,0.050495574,0.252186844,0.173430812,0.098866477,0.028302523,0.0204459,PLM-END,
sp|P35700|PRDX1_MOUSE,Peroxiredoxin-1,3,3,388565.8135,285959.469,97442.38471,253867.7567,209523.1447,742402.5864,847075.6259,401965.7574,0.120418219,0.088620071,0.030197815,0.078674711,0.064932125,0.230073758,0.262512384,0.124570919,MIT-MEL,
sp|P35980|RL18_MOUSE,60S ribosomal protein L18,3,3,355925.7188,305174.7454,133248.2184,494930.304,489576.7692,443403.975,1205032.726,371786.0146,0.093687383,0.080328624,0.035073826,0.13027641,0.128867243,0.11671356,0.317190796,0.097862157,RIB,
sp|P38647|GRP75_MOUSE,"Stress-70 protein, mitochondrial",3,3,26347.70649,40970.25037,10640.38311,192026.8095,788386.5672,556243.8288,77894.76828,7401.546902,0.015499454,0.024101397,0.006259373,0.112962804,0.46378085,0.327219217,0.045822828,0.004354077,null,
sp|P42208|SEPT2_MOUSE,Septin-2,3,3,1812.090458,2004.135964,289.4231373,2071.607714,1628.789943,2118.982626,1242.255924,945.5104292,0.149601333,0.165456096,0.023893999,0.171026382,0.134468534,0.174937528,0.102557321,0.078058808,PLM-SKE,
sp|P42932|TCPQ_MOUSE,T-complex protein 1 subunit theta,3,3,9200.764349,11011.4835,3441.158554,13595.4404,9524.143806,11745.53152,30947.58326,62361.74996,0.060599976,0.072526108,0.02266487,0.089545099,0.062729884,0.077360847,0.203833369,0.410739846,SKE,
sp|P45952|ACADM_MOUSE,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",3,3,10919.0926,14542.7421,2907.589568,51567.03303,190117.7063,138640.0213,24070.30749,5497.499671,0.024914532,0.033182759,0.006634364,0.117662572,0.433799211,0.316340508,0.054922188,0.012543866,MIT,
sp|P47963|RL13_MOUSE,60S ribosomal protein L13,3,3,1067081.527,915877.3131,587651.1484,1479528.851,1355331.944,1253963.736,4430411.67,997599.4431,0.088280151,0.075770956,0.048616653,0.12240211,0.112127242,0.103741003,0.366530018,0.082531866,RIB,
sp|P51881|ADT2_MOUSE,ADP/ATP translocase 2,3,3,26134.63169,51723.56615,23725.70594,324209.2714,1470903.797,788272.6242,177428.1512,0,0.009130328,0.018070014,0.008288752,0.113264927,0.513871211,0.27538892,0.061985848,0,MIT,
sp|P57780|ACTN4_MOUSE,Alpha-actinin-4,3,3,50643.26873,55618.82885,12485.41417,61567.16727,41769.55347,15952.97455,3412.784412,149258.6886,0.129619001,0.142353707,0.031955815,0.157578192,0.106907155,0.040830868,0.008734857,0.382020406,SKE,
sp|P58021|TM9S2_MOUSE,Transmembrane 9 superfamily member 2,3,3,2984.233807,8001.635528,5052.072409,22720.91446,12953.31395,7627.058167,3946.474435,237.1408981,0.046978908,0.125964693,0.079531585,0.357681003,0.203915839,0.120067959,0.062126854,0.003733159,END,
sp|P62245|RS15A_MOUSE,40S ribosomal protein S15a,3,3,75281.06964,76802.52542,18216.55578,134103.6365,139235.7701,151122.3153,305847.9777,206968.6417,0.067969061,0.069342738,0.016447192,0.121078224,0.125711876,0.136443888,0.276141131,0.186865891,RIB,
sp|P62717|RL18A_MOUSE,60S ribosomal protein L18a,3,3,24367.17516,32888.12962,6734.873891,66613.30881,62213.44752,63467.14527,68610.37728,40532.72545,0.066681343,0.089999133,0.018430139,0.182288872,0.170248549,0.173679322,0.187753896,0.110918748,RIB,
sp|P62852|RS25_MOUSE,40S ribosomal protein S25,3,3,215084.5738,159600.7364,83138.38217,241193.7021,246354.6796,244587.3292,1235355.348,346540.9168,0.077595878,0.057579021,0.029993763,0.087015246,0.088877167,0.088239562,0.445678093,0.12502127,RIB,
sp|P62858|RS28_MOUSE,40S ribosomal protein S28,3,3,34711.82436,42807.33032,45027.27509,75462.37357,67674.04085,71688.18169,385201.6598,159560.8407,0.039349853,0.048527042,0.051043605,0.085545296,0.076716323,0.081266815,0.436670468,0.180880599,RIB,
sp|P62900|RL31_MOUSE,60S ribosomal protein L31,3,3,152269.9505,174359.0504,31644.547,379637.2104,326491.585,349405.2491,358262.1137,282609.6093,0.074108864,0.084859496,0.01540121,0.184767135,0.15890148,0.170053422,0.174364005,0.137544388,RIB,
sp|P63038|CH60_MOUSE,"60 kDa heat shock protein, mitochondrial (multiple isoforms)",3,3,458848.1098,536423.656,158921.6077,2467510.028,9535917.7,5618206.414,1130109.418,87556.82893,0.022949871,0.026829911,0.007948666,0.12341565,0.476951043,0.281001734,0.056523859,0.004379266,PLM-MIT-VES,
sp|P68040|GBLP_MOUSE,Guanine nucleotide-binding protein subunit beta-2-like 1,3,3,61383.19932,63921.49317,8253.403523,91456.43527,88445.3237,117263.3304,113452.1798,114791.3298,0.093150685,0.097002616,0.012524766,0.138787644,0.1342182,0.177950314,0.172166789,0.174198986,RIB,
sp|P84104|SRSF3_MOUSE,Serine/arginine-rich splicing factor 3 (multiple isoforms),3,3,62260.98382,56780.3096,6603.977128,63064.79191,55160.89069,75051.31286,60443.48267,120777.5467,0.124486291,0.113528083,0.01320417,0.126093447,0.110290173,0.15005962,0.12085233,0.241485886,NUC,
sp|P97855|G3BP1_MOUSE,Ras GTPase-activating protein-binding protein 1,3,3,3541.150917,3372.334154,934.9972665,4738.047754,5863.562529,7713.651222,14370.55012,3824.471774,0.079829789,0.076024075,0.021078072,0.106811983,0.132184979,0.173892377,0.323961902,0.086216821,PLM-NUC-CYT,
sp|P98203|ARVC_MOUSE,Armadillo repeat protein deleted in velo-cardio-facial syndrome homolog (multiple isoforms),3,3,7636.712463,4550.333867,426.3672706,2560.726911,1292.6028,810.8657919,260.7406359,203.3822919,0.43043782,0.256476304,0.024031885,0.144333536,0.07285663,0.045703869,0.014696459,0.011463497,PLM-NUC,
sp|P99027|RLA2_MOUSE,60S acidic ribosomal protein P2,3,3,2564.216092,5753.870971,1385.836741,17191.9163,17165.86734,17219.47826,13477.50492,17831.17426,0.02769435,0.062143637,0.014967478,0.185678166,0.185396829,0.185975844,0.145561341,0.192582355,RIB,
sp|Q01853|TERA_MOUSE,Transitional endoplasmic reticulum ATPase,3,3,15622.29781,22963.68638,4695.611093,33705.78323,17708.14866,13406.48196,3478.992601,211554.1062,0.048346024,0.071065278,0.014531417,0.104308639,0.054801067,0.041488782,0.010766371,0.654692421,ERT-NUC-CYT,
sp|Q02053|UBA1_MOUSE,Ubiquitin-like modifier-activating enzyme 1,3,3,667.2346349,714.0671647,0,616.4881811,80.53809226,55.37188796,0,12561.86352,0.045403814,0.048590662,0,0.041950632,0.005480436,0.003767932,0,0.854806523,null,CYT
sp|Q04447|KCRB_MOUSE,Creatine kinase B-type,3,3,13440.62402,15725.42737,3301.043124,10698.23797,5450.579643,3719.625466,3321.872322,271015.2379,0.041144014,0.048138182,0.010105049,0.032749108,0.016685142,0.0113864,0.010168811,0.829623293,CYT,
sp|Q05793|PGBM_MOUSE,Basement membrane-specific heparan sulfate proteoglycan core protein,3,3,4333.578277,6382.910282,2342.96072,9805.973906,7556.48902,5302.141408,1699.962586,404.0020928,0.114560013,0.16873499,0.061937178,0.259225155,0.199759051,0.140164398,0.044939245,0.01067997,ECM,
sp|Q5XJY5|COPD_MOUSE,Coatomer subunit delta,3,3,3977.960463,4612.995612,1208.77338,6436.03941,4379.86245,4047.020864,1659.57252,2753.17192,0.136815347,0.158656326,0.041573754,0.221356891,0.150638098,0.139190564,0.057078242,0.094690778,PLM-VES,
sp|Q61024|ASNS_MOUSE,Asparagine synthetase [glutamine-hydrolyzing],3,3,8317.151156,8667.198312,2219.543811,6619.395344,4474.560729,3981.855807,2793.54386,134915.8085,0.048358606,0.050393894,0.012905145,0.038487305,0.026016543,0.023151797,0.016242567,0.784444141,null,
sp|Q61753|SERA_MOUSE,D-3-phosphoglycerate dehydrogenase,3,3,15822.70776,16300.44011,4583.264376,12167.35065,7180.64672,7500.768144,3465.679349,110844.0004,0.088959157,0.091645086,0.02576824,0.06840784,0.040371363,0.042171164,0.019484902,0.623192248,null,
sp|Q62470|ITA3_MOUSE,Isoform Alpha-3B of Integrin alpha-3,3,3,10985.13067,8005.314261,1277.651033,4830.768041,2672.446006,1999.503907,504.6457929,382.262821,0.358315288,0.261119013,0.041674688,0.157571001,0.087170402,0.065220236,0.016460642,0.012468729,PLM,
sp|Q6PDQ2|CHD4_MOUSE,Chromodomain-helicase-DNA-binding protein 4,3,3,1147.649774,1409.086033,461.8937113,2104.960163,2549.356235,34621.43706,6406.143428,3648.884353,0.021922879,0.026916942,0.008823284,0.040209816,0.048698853,0.661352947,0.12237279,0.069702491,NUC,NUC
sp|Q7TN89|RASE_MOUSE,GTPase ERas,3,3,93332.4112,64068.52204,12100.89108,49574.85892,30870.63484,16648.03919,5651.645872,7038.769162,0.334182477,0.22940131,0.04332799,0.177505852,0.110534219,0.059609335,0.020236068,0.025202749,XXX,
sp|Q8BMS1|ECHA_MOUSE,"Trifunctional enzyme subunit alpha, mitochondrial",3,3,3550.005868,5398.423161,1727.116987,15531.74063,65122.66183,38692.18703,12071.58258,1835.631369,0.02466492,0.037507452,0.011999755,0.107912255,0.452462698,0.268827638,0.083871584,0.012753697,MIT,
sp|Q8BSY0|ASPH_MOUSE,Aspartyl/asparaginyl beta-hydroxylase,3,3,10965.7579,9596.834099,2752.368024,13193.76973,13785.60308,12019.86017,3136.25953,2114.806902,0.162298761,0.142037997,0.040736438,0.195274463,0.204033895,0.177900008,0.046418227,0.031300211,ERT,
sp|Q8BT07|CEP55_MOUSE,Centrosomal protein of 55 kDa (multiple isoforms),3,3,19128.48445,22307.44706,3829.983014,33563.23653,26445.47516,35142.55929,18420.93529,11066.45758,0.11258369,0.131293973,0.022541965,0.197541684,0.155648985,0.206837035,0.108419299,0.065133369,SKE,
sp|Q8JZN5|ACAD9_MOUSE,"Acyl-CoA dehydrogenase family member 9, mitochondrial",3,3,1544.977568,2002.119615,599.4829969,8324.135583,30924.41053,27116.76862,4657.817745,5637.416055,0.019119323,0.024776522,0.007418689,0.103012392,0.382694089,0.335573965,0.057641174,0.069763846,MIT,
sp|Q8JZQ2|AFG32_MOUSE,AFG3-like protein 2,3,3,3625.376214,4834.197545,1158.770619,14797.04464,56339.33828,35550.87953,7498.629018,4682.94369,0.02821586,0.037623968,0.00901857,0.115163588,0.438482178,0.276688146,0.058360912,0.036446778,MIT,
sp|Q8K0D5|EFGM_MOUSE,"Elongation factor G, mitochondrial",3,3,2390.168045,3254.534081,3229.814261,16625.889,76208.00032,43808.18075,20565.18933,917.6343276,0.014312434,0.019488297,0.019340273,0.099556573,0.456336943,0.262325362,0.123145281,0.005494836,MIT,MIT
sp|Q8K297|GT251_MOUSE,Procollagen galactosyltransferase 1,3,3,15484.35864,22346.44282,4675.643049,40777.99033,36726.82318,29138.03032,5130.327728,4048.337422,0.097799272,0.141140224,0.029531381,0.257553953,0.231966765,0.184035918,0.032403171,0.025569316,ERT,
sp|Q8K2B3|DHSA_MOUSE,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",3,3,28078.95517,29054.59168,7334.32182,91544.51189,387893.6142,247955.8809,50421.11165,6335.739283,0.033087834,0.034237509,0.008642658,0.107874725,0.457088209,0.292187614,0.059415507,0.007465943,MIT,
sp|Q8K411|PREP_MOUSE,"Presequence protease, mitochondrial (multiple isoforms)",3,3,7958.470512,9468.776225,37592.36862,38460.85076,138851.3442,98196.15461,35856.9686,2770.99976,0.02155856,0.025649801,0.101833305,0.104185921,0.376131959,0.266001832,0.09713231,0.007506312,MIT-NUC,
sp|Q8VBZ3|CLPT1_MOUSE,Cleft lip and palate transmembrane protein 1 homolog,3,3,7717.289769,13456.67119,6145.548126,37629.2058,24371.58391,22892.139,4326.347528,1316.634148,0.065480992,0.114179486,0.052144807,0.319282779,0.206792221,0.194239171,0.03670894,0.011171605,null,
sp|Q8VDJ3|VIGLN_MOUSE,Vigilin,3,3,11502.43472,11944.41547,3552.566103,19785.04746,25450.76658,23094.59975,22013.49469,7302.988829,0.092280585,0.095826464,0.028501173,0.158729503,0.204183869,0.185281049,0.176607667,0.05858969,PLM-NUC-CYT,
sp|Q8VE37|RCC1_MOUSE,Regulator of chromosome condensation,3,3,17463.81882,20389.91633,4884.289538,21798.99,23203.73394,203082.7072,69796.35134,115070.2965,0.036712596,0.042863865,0.010267797,0.045826032,0.048779097,0.426922288,0.146726515,0.241901809,NUC,
sp|Q91ZX7|LRP1_MOUSE,Prolow-density lipoprotein receptor-related protein 1,3,3,10707.85476,25854.24028,4708.267616,22300.53315,7668.066074,6153.943342,2651.909142,1701.799311,0.130988359,0.316272921,0.057595873,0.272800697,0.093802859,0.075280713,0.032440599,0.020817979,PLM-VES,
sp|Q99JY0|ECHB_MOUSE,"Trifunctional enzyme subunit beta, mitochondrial",3,3,1238.420679,1651.570616,407.0085177,4932.829641,20917.04334,15213.76568,2867.012877,205.6092546,0.026108698,0.03481883,0.008580657,0.103995162,0.440978399,0.320740457,0.060443091,0.004334706,MIT,
sp|Q99KP6|PRP19_MOUSE,Pre-mRNA-processing factor 19 (multiple isoforms),3,3,5125.61525,5810.300234,2659.397016,7923.019607,8213.750957,27100.67291,40455.61641,18666.26301,0.044203625,0.050108391,0.022934806,0.068328615,0.0708359,0.233717892,0.348891756,0.160979015,NUC-SKE,
sp|Q99N87|RT05_MOUSE,"28S ribosomal protein S5, mitochondrial",3,3,52932.18881,44496.68612,6800.319362,41276.09181,38626.80178,80407.65794,28740.68915,61917.365,0.149021725,0.125272978,0.019145162,0.116205933,0.1087473,0.226374313,0.080914604,0.174317986,MIT-RIB,
sp|Q9CR62|M2OM_MOUSE,Mitochondrial 2-oxoglutarate/malate carrier protein,3,3,18614.68181,26806.95187,7121.54985,82883.52417,230493.2699,163794.7306,24286.73661,8167.391187,0.033112262,0.047684877,0.012667991,0.147435288,0.410007199,0.291362168,0.043201855,0.01452836,MIT,
